"scenario","pve","K","coding","bin","n","sum_pip","n_true","sum_brier","mean_pip","observed_frequency","brier"
"Dominant only",0.1,5,"additive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.1,5,"additive",9,1,0.882915110622072,0,0.779539092564785,0.882915110622072,0,0.779539092564785
"Recessive only",0.1,5,"additive",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,5,"additive",9,60,51.3667459814514,40,15.7076406989306,0.85611243302419,0.666666666666667,0.261794011648843
"Additive + Recessive",0.2,5,"additive",9,53,45.4587759723903,38,11.9640627710485,0.857712754196044,0.716981132075472,0.225737033416009
"Additive + Recessive + Dominant",0.2,5,"additive",9,73,62.4318469658239,38,26.3619904226328,0.855230780353753,0.520547945205479,0.361123156474422
"Additive only",0.2,5,"additive",9,21,17.7056752145456,14,5.28157517932384,0.843127391168838,0.666666666666667,0.251503579967802
"Dominant only",0.2,5,"additive",9,1,0.843894113466478,0,0.712157274743373,0.843894113466478,0,0.712157274743373
"Recessive + Dominant",0.2,5,"additive",9,19,15.95409346081,0,13.4121372139265,0.839689129516314,0,0.705901958627712
"Recessive only",0.2,5,"additive",9,2,1.6293848808295,0,1.32787545254782,0.814692440414751,0,0.66393772627391
"Additive + Dominant",0.3,5,"additive",9,124,104.745007682078,78,34.9354211325632,0.844717803887729,0.629032258064516,0.28173726719809
"Additive + Recessive",0.3,5,"additive",9,117,99.1810906380056,94,19.042653758852,0.847701629384663,0.803418803418803,0.162757724434633
"Additive + Recessive + Dominant",0.3,5,"additive",9,133,113.072340039034,82,38.9575988316829,0.850167970218301,0.616541353383459,0.292914276929947
"Additive only",0.3,5,"additive",9,55,46.5896273948118,44,8.75929638604985,0.847084134451124,0.8,0.159259934291815
"Dominant only",0.3,5,"additive",9,10,8.40010196758825,0,7.06671225606897,0.840010196758825,0,0.706671225606897
"Recessive + Dominant",0.3,5,"additive",9,17,14.3135489943609,0,12.0598941083078,0.841973470256521,0,0.709405535782815
"Recessive only",0.3,5,"additive",9,1,0.806356945231278,0,0.650211523122718,0.806356945231278,0,0.650211523122718
"Additive + Dominant",0.4,5,"additive",9,183,156.37843087449,128,42.2038420048663,0.854526944669346,0.699453551912568,0.230622087458286
"Additive + Recessive",0.4,5,"additive",9,148,126.100368389113,117,25.0739267581346,0.852029516142653,0.790540540540541,0.16941842404145
"Additive + Recessive + Dominant",0.4,5,"additive",9,151,128.757579798004,95,42.1475403275524,0.852699203960289,0.629139072847682,0.279122783626175
"Additive only",0.4,5,"additive",9,85,72.6828383136521,65,15.7444671881195,0.855092215454731,0.764705882352941,0.185229025742583
"Dominant only",0.4,5,"additive",9,14,11.9049522644237,0,10.1368974564763,0.850353733173123,0,0.724064104034024
"Recessive + Dominant",0.4,5,"additive",9,21,17.6374865743303,0,14.8234139536537,0.83988031306335,0,0.705876854935891
"Recessive only",0.4,5,"additive",9,0,0,0,0,NA,NA,NA
"Additive only",0.1,1,"dominant",9,2,1.66746325741627,0,1.39247462837671,0.833731628708134,0,0.696237314188353
"Dominant only",0.1,1,"dominant",9,14,11.798768435064,14,0.356921282525133,0.84276917393314,1,0.0254943773232238
"Recessive only",0.1,1,"dominant",9,0,0,0,0,NA,NA,NA
"Additive only",0.2,1,"dominant",9,2,1.6676802992842,0,1.39235309589035,0.833840149642102,0,0.696176547945173
"Dominant only",0.2,1,"dominant",9,19,16.1428727744531,18,1.17355559027238,0.849624882865952,0.947368421052632,0.0617660836985465
"Recessive only",0.2,1,"dominant",9,0,0,0,0,NA,NA,NA
"Additive only",0.3,1,"dominant",9,0,0,0,0,NA,NA,NA
"Dominant only",0.3,1,"dominant",9,14,11.9644791305184,11,2.24433308544089,0.854605652179884,0.785714285714286,0.160309506102921
"Recessive only",0.3,1,"dominant",9,0,0,0,0,NA,NA,NA
"Additive only",0.4,1,"dominant",9,0,0,0,0,NA,NA,NA
"Dominant only",0.4,1,"dominant",9,14,11.8043815100102,10,3.07379969100617,0.843170107857871,0.714285714285714,0.219557120786155
"Recessive only",0.4,1,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,2,"dominant",9,6,5.13451494766198,5,0.767906322349424,0.855752491276997,0.833333333333333,0.127984387058237
"Additive + Recessive",0.1,2,"dominant",9,2,1.68050846721384,0,1.41230012234637,0.840254233606919,0,0.706150061173185
"Additive only",0.1,2,"dominant",9,1,0.823600240240595,0,0.678317355724366,0.823600240240595,0,0.678317355724366
"Dominant only",0.1,2,"dominant",9,13,11.2176212844517,12,1.00284784797888,0.862893944957821,0.923076923076923,0.0771421421522215
"Recessive + Dominant",0.1,2,"dominant",9,9,7.63646217727916,9,0.214760698438773,0.848495797475463,1,0.0238622998265303
"Recessive only",0.1,2,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,2,"dominant",9,14,11.8963063728386,11,2.31934224007504,0.849736169488469,0.785714285714286,0.165667302862503
"Additive + Recessive",0.2,2,"dominant",9,3,2.55870835499926,0,2.18249262142431,0.852902784999755,0,0.72749754047477
"Additive only",0.2,2,"dominant",9,1,0.859152413526736,0,0.738142869668815,0.859152413526736,0,0.738142869668815
"Dominant only",0.2,2,"dominant",9,22,18.6698288032758,19,2.63252620731904,0.848628581967084,0.863636363636364,0.119660282150865
"Recessive + Dominant",0.2,2,"dominant",9,14,11.8117017096816,13,1.0434963859211,0.843692979262972,0.928571428571429,0.0745354561372211
"Recessive only",0.2,2,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.3,2,"dominant",9,16,13.6567448125552,13,2.52716742764356,0.853546550784703,0.8125,0.157947964227722
"Additive + Recessive",0.3,2,"dominant",9,1,0.885119193803484,0,0.78343598723933,0.885119193803484,0,0.78343598723933
"Additive only",0.3,2,"dominant",9,1,0.886900457157378,0,0.786592420905966,0.886900457157378,0,0.786592420905966
"Dominant only",0.3,2,"dominant",9,29,24.7446863791698,27,2.03879703339691,0.853265047557578,0.931034482758621,0.0703033459792039
"Recessive + Dominant",0.3,2,"dominant",9,15,12.7399929888772,13,1.68155477953689,0.84933286592515,0.866666666666667,0.112103651969126
"Recessive only",0.3,2,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,2,"dominant",9,21,17.8080441679501,19,1.86584526996267,0.848002103235718,0.904761904761905,0.0888497747601269
"Additive + Recessive",0.4,2,"dominant",9,1,0.839043171494398,0,0.703993443631377,0.839043171494398,0,0.703993443631377
"Additive only",0.4,2,"dominant",9,0,0,0,0,NA,NA,NA
"Dominant only",0.4,2,"dominant",9,29,24.6398888955802,27,2.06415696070066,0.849651341226905,0.931034482758621,0.0711778262310574
"Recessive + Dominant",0.4,2,"dominant",9,12,10.2439913842684,9,2.24305962702014,0.853665948689037,0.75,0.186921635585012
"Recessive only",0.4,2,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,3,"dominant",9,9,7.65468726525955,4,3.72797652997078,0.850520807251061,0.444444444444444,0.414219614441197
"Additive + Recessive",0.1,3,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Recessive + Dominant",0.1,3,"dominant",9,5,4.29071745814315,4,0.894452283937946,0.85814349162863,0.8,0.178890456787589
"Additive only",0.1,3,"dominant",9,2,1.64100060142583,0,1.34647972594917,0.820500300712913,0,0.673239862974587
"Dominant only",0.1,3,"dominant",9,9,7.71002565126192,7,1.62478932418779,0.85666951680688,0.777777777777778,0.180532147131976
"Recessive + Dominant",0.1,3,"dominant",9,9,7.74009709968443,9,0.182381755124991,0.860010788853826,1,0.0202646394583323
"Recessive only",0.1,3,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,3,"dominant",9,28,23.779890457654,24,3.12424006403102,0.849281802059071,0.857142857142857,0.111580002286822
"Additive + Recessive",0.2,3,"dominant",9,2,1.64151711085789,0,1.34729459610319,0.820758555428945,0,0.673647298051596
"Additive + Recessive + Dominant",0.2,3,"dominant",9,16,13.8426081895438,15,1.05113736039101,0.86516301184649,0.9375,0.0656960850244384
"Additive only",0.2,3,"dominant",9,3,2.505709267974,0,2.0941331502181,0.835236422658,0,0.698044383406034
"Dominant only",0.2,3,"dominant",9,33,27.9922926657972,30,2.78880798748383,0.848251292902944,0.909090909090909,0.0845093329540553
"Recessive + Dominant",0.2,3,"dominant",9,49,41.5156184341445,46,3.34951775509745,0.847257519064174,0.938775510204082,0.0683575052060704
"Recessive only",0.2,3,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.3,3,"dominant",9,57,48.7229625635767,51,5.26358133436148,0.854788816904854,0.894736842105263,0.0923435321817804
"Additive + Recessive",0.3,3,"dominant",9,3,2.59585842392832,0,2.24645246186109,0.865286141309439,0,0.748817487287028
"Additive + Recessive + Dominant",0.3,3,"dominant",9,17,14.2990067481023,13,3.22229341261726,0.841118044006015,0.764705882352941,0.189546671330427
"Additive only",0.3,3,"dominant",9,6,5.0121954142474,0,4.19341390815579,0.835365902374567,0,0.698902318025965
"Dominant only",0.3,3,"dominant",9,48,40.5885195115869,44,4.04921600307714,0.845594156491393,0.916666666666667,0.0843586667307737
"Recessive + Dominant",0.3,3,"dominant",9,42,35.823454620355,35,5.73729446030515,0.852939395722737,0.833333333333333,0.136602249054884
"Recessive only",0.3,3,"dominant",9,1,0.830452831999314,0,0.68965190617568,0.830452831999314,0,0.68965190617568
"Additive + Dominant",0.4,3,"dominant",9,47,40.2732116742884,42,4.49709481814857,0.856876844133797,0.893617021276596,0.0956828684712461
"Additive + Recessive",0.4,3,"dominant",9,2,1.72289365463262,0,1.48418134109084,0.861446827316308,0,0.742090670545422
"Additive + Recessive + Dominant",0.4,3,"dominant",9,17,14.4008168431406,15,1.7516610275921,0.847106873125917,0.882352941176471,0.103038883976006
"Additive only",0.4,3,"dominant",9,5,4.27913045898662,0,3.66643193702263,0.855826091797325,0,0.733286387404525
"Dominant only",0.4,3,"dominant",9,42,35.8618054238682,36,5.02672809569141,0.8538525100921,0.857142857142857,0.119684002278367
"Recessive + Dominant",0.4,3,"dominant",9,52,44.2941201804997,48,3.92759128237854,0.851810003471147,0.923076923076923,0.0755306015842027
"Recessive only",0.4,3,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,4,"dominant",9,8,6.93659943872779,6,1.52674771136628,0.867074929840974,0.75,0.190843463920785
"Additive + Recessive",0.1,4,"dominant",9,1,0.812270601435511,0,0.659783529956407,0.812270601435511,0,0.659783529956407
"Additive + Recessive + Dominant",0.1,4,"dominant",9,10,8.52144180491624,8,1.62328464109597,0.852144180491624,0.8,0.162328464109597
"Additive only",0.1,4,"dominant",9,2,1.61804221208737,0,1.30908661901178,0.809021106043683,0,0.65454330950589
"Dominant only",0.1,4,"dominant",9,7,5.89199286079186,5,1.53042597910214,0.841713265827409,0.714285714285714,0.218632282728877
"Recessive + Dominant",0.1,4,"dominant",9,13,10.9610104040405,12,1.09980043601571,0.843154646464658,0.923076923076923,0.0846000335396696
"Recessive only",0.1,4,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,4,"dominant",9,55,46.8445582864079,38,13.1041527163114,0.851719241571052,0.690909090909091,0.238257322114753
"Additive + Recessive",0.2,4,"dominant",9,6,5.06146711331118,0,4.2754345559772,0.843577852218529,0,0.7125724259962
"Additive + Recessive + Dominant",0.2,4,"dominant",9,27,22.8782672571258,20,5.349168778807,0.847343231745399,0.740740740740741,0.198117362178037
"Additive only",0.2,4,"dominant",9,6,5.2275173729542,0,4.5566418893637,0.871252895492366,0,0.75944031489395
"Dominant only",0.2,4,"dominant",9,26,22.0523500003299,25,1.31203224273931,0.848167307704994,0.961538461538462,0.0504627785668965
"Recessive + Dominant",0.2,4,"dominant",9,46,39.0380026137961,42,3.76798427925916,0.848652230734699,0.91304347826087,0.0819127017230251
"Recessive only",0.2,4,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.3,4,"dominant",9,79,66.682863264933,62,13.1583784282417,0.844086876771304,0.784810126582278,0.166561752256224
"Additive + Recessive",0.3,4,"dominant",9,4,3.51374015275148,0,3.08777837594464,0.878435038187869,0,0.771944593986161
"Additive + Recessive + Dominant",0.3,4,"dominant",9,34,28.9226439533454,27,5.74153909219557,0.850665998627806,0.794117647058823,0.168868796829281
"Additive only",0.3,4,"dominant",9,6,4.99160829338642,0,4.15549291824927,0.831934715564403,0,0.692582153041545
"Dominant only",0.3,4,"dominant",9,40,33.7601940686701,33,5.52552050344845,0.844004851716752,0.825,0.138138012586211
"Recessive + Dominant",0.3,4,"dominant",9,61,52.2329814993821,52,7.58742922185451,0.856278385235772,0.852459016393443,0.124384085604172
"Recessive only",0.3,4,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,4,"dominant",9,102,86.9387219111393,85,14.3906898446306,0.852340410893523,0.833333333333333,0.141085194555202
"Additive + Recessive",0.4,4,"dominant",9,3,2.57494921836443,0,2.21108017101545,0.858316406121477,0,0.737026723671816
"Additive + Recessive + Dominant",0.4,4,"dominant",9,66,56.1388659800402,56,8.29430933807109,0.850588878485458,0.848484848484849,0.125671353607138
"Additive only",0.4,4,"dominant",9,6,5.029788546541,0,4.21797738903993,0.838298091090167,0,0.702996231506654
"Dominant only",0.4,4,"dominant",9,60,51.0514849410098,54,5.67850206767655,0.850858082350163,0.9,0.0946417011279426
"Recessive + Dominant",0.4,4,"dominant",9,101,86.0046241844448,87,11.9323310843204,0.851530932519255,0.861386138613861,0.118141891923964
"Recessive only",0.4,4,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,5,"dominant",9,3,2.48843539132042,0,2.06498196104732,0.829478463773472,0,0.688327320349106
"Additive + Recessive",0.1,5,"dominant",9,1,0.810018567663984,0,0.656130079960413,0.810018567663984,0,0.656130079960413
"Additive + Recessive + Dominant",0.1,5,"dominant",9,5,4.2259152458688,2,2.08090700064797,0.84518304917376,0.4,0.416181400129595
"Additive only",0.1,5,"dominant",9,1,0.86456206688629,0,0.747467567498693,0.86456206688629,0,0.747467567498693
"Dominant only",0.1,5,"dominant",9,3,2.44437550562687,2,0.731342768269423,0.814791835208956,0.666666666666667,0.243780922756474
"Recessive + Dominant",0.1,5,"dominant",9,11,9.23861602048241,9,1.52227895430683,0.839874183680219,0.818181818181818,0.138388995846076
"Recessive only",0.1,5,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,5,"dominant",9,70,59.6537776113458,53,12.8297391108739,0.852196823019226,0.757142857142857,0.183281987298198
"Additive + Recessive",0.2,5,"dominant",9,5,4.18195595267363,0,3.50288926541112,0.836391190534726,0,0.700577853082225
"Additive + Recessive + Dominant",0.2,5,"dominant",9,81,69.1757332406139,70,9.81813102579338,0.85402139803227,0.864197530864197,0.121211494145597
"Additive only",0.2,5,"dominant",9,1,0.815750412538249,0,0.665448735556324,0.815750412538249,0,0.665448735556324
"Dominant only",0.2,5,"dominant",9,26,22.176391907711,22,3.20468994797129,0.852938150296578,0.846153846153846,0.123257305691203
"Recessive + Dominant",0.2,5,"dominant",9,73,62.1889064730582,61,9.93802192233416,0.851902828398058,0.835616438356164,0.136137286607317
"Recessive only",0.2,5,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.3,5,"dominant",9,139,118.7547772989,116,18.8648724724675,0.854350915819422,0.834532374100719,0.135718506996169
"Additive + Recessive",0.3,5,"dominant",9,13,11.0581289356572,0,9.41746685612023,0.850625302742861,0,0.724420527393864
"Additive + Recessive + Dominant",0.3,5,"dominant",9,132,113.406064176841,107,19.8309505442816,0.859136849824557,0.810606060606061,0.150234473820315
"Additive only",0.3,5,"dominant",9,4,3.42608741611569,0,2.93620015555242,0.856521854028923,0,0.734050038888105
"Dominant only",0.3,5,"dominant",9,46,39.1636719864413,42,3.63845898547997,0.85138417361829,0.91304347826087,0.0790969344669558
"Recessive + Dominant",0.3,5,"dominant",9,125,106.683805020079,105,16.671820087447,0.853470440160633,0.84,0.133374560699576
"Recessive only",0.3,5,"dominant",9,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,5,"dominant",9,140,119.765860713474,114,21.463480570497,0.85547043366767,0.814285714285714,0.15331057550355
"Additive + Recessive",0.4,5,"dominant",9,16,13.751248638477,0,11.8276610819948,0.859453039904814,0,0.739228817624674
"Additive + Recessive + Dominant",0.4,5,"dominant",9,154,131.110093462155,123,25.3010228634668,0.851364243260749,0.798701298701299,0.164292356256278
"Additive only",0.4,5,"dominant",9,7,5.86859653066826,0,4.92539284585141,0.838370932952609,0,0.703627549407344
"Dominant only",0.4,5,"dominant",9,62,53.3042688411213,54,7.15485455793364,0.859746271630989,0.870967741935484,0.115400879966672
"Recessive + Dominant",0.4,5,"dominant",9,149,126.813713889514,124,20.6843766196106,0.851098750936335,0.832214765100671,0.138821319594702
"Recessive only",0.4,5,"dominant",9,0,0,0,0,NA,NA,NA
"Additive only",0.1,1,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.1,1,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive only",0.1,1,"recessive",9,8,6.96958763305193,8,0.139643976224329,0.871198454131491,1,0.0174554970280411
"Additive only",0.2,1,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.2,1,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive only",0.2,1,"recessive",9,14,11.7584641592054,12,1.69880655466978,0.839890297086097,0.857142857142857,0.121343325333555
"Additive only",0.3,1,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.3,1,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive only",0.3,1,"recessive",9,9,7.7699552616587,9,0.175755420521117,0.863328362406522,1,0.0195283800579019
"Additive only",0.4,1,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.4,1,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive only",0.4,1,"recessive",9,7,6.08006678670305,7,0.12646301844124,0.868580969529007,1,0.0180661454916057
"Additive + Dominant",0.1,2,"recessive",9,1,0.863339683946767,0,0.745355409877303,0.863339683946767,0,0.745355409877303
"Additive + Recessive",0.1,2,"recessive",9,5,4.36771899544749,5,0.0833580377536284,0.873543799089498,1,0.0166716075507257
"Additive only",0.1,2,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.1,2,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.1,2,"recessive",9,9,7.68034590633998,9,0.200163232664037,0.853371767371109,1,0.022240359184893
"Recessive only",0.1,2,"recessive",9,13,11.0007599886431,12,0.960039407107688,0.846212306818702,0.923076923076923,0.0738491851621298
"Additive + Dominant",0.2,2,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.2,2,"recessive",9,13,11.142472063711,11,1.55860261571676,0.85711323567008,0.846153846153846,0.119892508901289
"Additive only",0.2,2,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.2,2,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.2,2,"recessive",9,15,12.8237122885793,14,1.01646303889951,0.854914152571953,0.933333333333333,0.0677642025933008
"Recessive only",0.2,2,"recessive",9,25,21.3689580797295,21,3.29922859339839,0.854758323189181,0.84,0.131969143735935
"Additive + Dominant",0.3,2,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.3,2,"recessive",9,12,10.4307823806746,11,0.946567911115023,0.869231865056217,0.916666666666667,0.0788806592595852
"Additive only",0.3,2,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.3,2,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.3,2,"recessive",9,8,6.76845108560382,7,0.954433478139107,0.846056385700478,0.875,0.119304184767388
"Recessive only",0.3,2,"recessive",9,19,16.3082117060256,17,1.84544119258837,0.858326931896086,0.894736842105263,0.0971284838204405
"Additive + Dominant",0.4,2,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.4,2,"recessive",9,9,7.68866556970677,8,0.884036271237207,0.854296174411863,0.888888888888889,0.0982262523596897
"Additive only",0.4,2,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.4,2,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.4,2,"recessive",9,9,7.59326815909549,8,0.828220882658737,0.843696462121721,0.888888888888889,0.0920245425176374
"Recessive only",0.4,2,"recessive",9,16,13.7116830976572,15,0.955726672051498,0.856980193603577,0.9375,0.0597329170032186
"Additive + Dominant",0.1,3,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.1,3,"recessive",9,14,11.8439105936429,11,2.222108171212,0.845993613831639,0.785714285714286,0.158722012229429
"Additive + Recessive + Dominant",0.1,3,"recessive",9,3,2.48481814834838,3,0.088712191669203,0.828272716116128,1,0.029570730556401
"Additive only",0.1,3,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.1,3,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.1,3,"recessive",9,14,11.7967617422538,13,1.00000936819346,0.842625838732413,0.928571428571429,0.0714292405852472
"Recessive only",0.1,3,"recessive",9,8,6.91787938648984,7,0.864665189283904,0.86473492331123,0.875,0.108083148660488
"Additive + Dominant",0.2,3,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.2,3,"recessive",9,38,32.6368783937485,33,4.37710870260884,0.858865220888119,0.868421052631579,0.115187071121285
"Additive + Recessive + Dominant",0.2,3,"recessive",9,13,11.1794825742219,13,0.263878848605281,0.859960198017067,1,0.020298372969637
"Additive only",0.2,3,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.2,3,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.2,3,"recessive",9,30,25.4779278946223,25,4.03891264042126,0.849264263154075,0.833333333333333,0.134630421347375
"Recessive only",0.2,3,"recessive",9,33,28.0121470262059,29,3.78531825305914,0.848852940188058,0.878787878787879,0.114706613729065
"Additive + Dominant",0.3,3,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.3,3,"recessive",9,28,23.7783390977711,27,1.32588464054161,0.849226396348967,0.964285714285714,0.047353022876486
"Additive + Recessive + Dominant",0.3,3,"recessive",9,11,9.24721972406514,10,0.91762630898054,0.840656338551376,0.909090909090909,0.0834205735436855
"Additive only",0.3,3,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.3,3,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.3,3,"recessive",9,44,37.1875684725146,38,4.99631630745336,0.845172010738968,0.863636363636364,0.113552643351213
"Recessive only",0.3,3,"recessive",9,30,25.4567422636275,28,2.1474451994941,0.848558075454251,0.933333333333333,0.0715815066498035
"Additive + Dominant",0.4,3,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.4,3,"recessive",9,27,22.7189293066406,21,4.67459598383017,0.841441826171875,0.777777777777778,0.173133184586303
"Additive + Recessive + Dominant",0.4,3,"recessive",9,11,9.30927977143588,8,2.20535246105791,0.846298161039625,0.727272727272727,0.200486587368901
"Additive only",0.4,3,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.4,3,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.4,3,"recessive",9,26,22.237278009658,20,4.5545523094155,0.855279923448384,0.769230769230769,0.175175088823673
"Recessive only",0.4,3,"recessive",9,23,19.5001584821575,19,3.17722436994644,0.847832977485108,0.826086956521739,0.138140189997671
"Additive + Dominant",0.1,4,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.1,4,"recessive",9,14,11.8440303372708,12,1.75849574433842,0.846002166947911,0.857142857142857,0.125606838881316
"Additive + Recessive + Dominant",0.1,4,"recessive",9,13,10.9634010205197,8,3.74322181038801,0.843338540039975,0.615384615384615,0.287940139260616
"Additive only",0.1,4,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.1,4,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.1,4,"recessive",9,8,6.83749641763744,6,1.66225792175257,0.85468705220468,0.75,0.207782240219072
"Recessive only",0.1,4,"recessive",9,10,8.4594964258662,8,1.53520830544579,0.84594964258662,0.8,0.153520830544579
"Additive + Dominant",0.2,4,"recessive",9,2,1.77750233543548,0,1.57988895000444,0.888751167717741,0,0.789944475002219
"Additive + Recessive",0.2,4,"recessive",9,39,33.3310992943274,38,1.4985842958859,0.854643571649422,0.974358974358974,0.0384252383560486
"Additive + Recessive + Dominant",0.2,4,"recessive",9,43,36.4624034988588,40,3.09958519057891,0.847962872066484,0.930232558139535,0.0720833765250908
"Additive only",0.2,4,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.2,4,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.2,4,"recessive",9,51,43.3904063940382,44,6.04673759227399,0.850792282236043,0.862745098039216,0.118563482201451
"Recessive only",0.2,4,"recessive",9,35,29.7800151930881,31,3.46418606091974,0.850857576945375,0.885714285714286,0.0989767445977068
"Additive + Dominant",0.3,4,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.3,4,"recessive",9,59,50.6650179206219,54,4.70583144146919,0.858729117298677,0.915254237288136,0.0797598549401557
"Additive + Recessive + Dominant",0.3,4,"recessive",9,39,33.2702411254739,37,2.09616130677537,0.853083105781382,0.948717948717949,0.0537477258147532
"Additive only",0.3,4,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.3,4,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.3,4,"recessive",9,52,44.1240151860279,50,2.54682984230596,0.848538753577461,0.961538461538462,0.0489774969674224
"Recessive only",0.3,4,"recessive",9,44,37.5058149489796,42,2.37768778705827,0.852404885204083,0.954545454545455,0.0540383587967788
"Additive + Dominant",0.4,4,"recessive",9,2,1.6536562540765,0,1.36730472656098,0.826828127038251,0,0.68365236328049
"Additive + Recessive",0.4,4,"recessive",9,72,60.9533800042313,65,6.82702760800807,0.846574722280991,0.902777777777778,0.0948198278890009
"Additive + Recessive + Dominant",0.4,4,"recessive",9,57,48.5498757970312,54,3.52816854801102,0.851752206965459,0.947368421052632,0.0618976938247547
"Additive only",0.4,4,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.4,4,"recessive",9,1,0.851091364455484,0,0.724356510650698,0.851091364455484,0,0.724356510650698
"Recessive + Dominant",0.4,4,"recessive",9,68,58.1942295425667,64,4.27870949845165,0.85579749327304,0.941176470588235,0.0629221985066419
"Recessive only",0.4,4,"recessive",9,44,37.3623782257732,41,3.13833643450275,0.849144959676664,0.931818181818182,0.0713258280568808
"Additive + Dominant",0.1,5,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.1,5,"recessive",9,9,7.69290526286609,6,2.22223776052878,0.854767251429566,0.666666666666667,0.24691530672542
"Additive + Recessive + Dominant",0.1,5,"recessive",9,10,8.57733812518859,6,2.97290843067442,0.857733812518859,0.6,0.297290843067442
"Additive only",0.1,5,"recessive",9,0,0,0,0,NA,NA,NA
"Dominant only",0.1,5,"recessive",9,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.1,5,"recessive",9,8,6.91421813571115,8,0.153152369209183,0.864277266963894,1,0.0191440461511478
"Recessive only",0.1,5,"recessive",9,3,2.52080615803652,2,0.807653780384256,0.840268719345506,0.666666666666667,0.269217926794752
"Additive + Dominant",0.2,5,"recessive",9,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.2,5,"recessive",9,71,60.8936468505816,59,10.2257555345107,0.857656997895515,0.830985915492958,0.144024725838179
"Additive + Recessive + Dominant",0.2,5,"recessive",9,59,50.0690745602395,50,7.68547100961599,0.848628382376941,0.847457627118644,0.130262220501966
